Left Lane Curve Radius, Right Lane Curve Radius, Car Distance from Center of Lane
2503.96146913,3211.45877207,0.16148540324
2426.22171996,2579.16369458,0.277573237474
2871.40396076,1058.66123858,0.407767105615
1982.1124648,1055.19790557,0.37209991169
1913.66482368,1167.01126766,0.336509071722
1391.09561131,1560.39241026,0.245140311084
1664.98876615,962.350926393,0.354637769838
1114.49227867,1663.17685807,0.19549125032
1005.77486098,620.866318604,0.395593279598
1501.52477746,1089.52360045,0.314104650256
1936.79132571,1104.53301514,0.346318028887
1641.41126258,1661.64219742,0.272754657558
1719.33667221,1513.26571018,0.2874931186
2157.12996749,2541.06073771,0.237902609955
1854.7155479,2377.5241441,0.248590158166
1900.97038938,3085.8265492,0.102824747489
1416.6450825,68447.7987558,0.104916293624
1606.62793478,2398.94079349,0.202741738133
2230.24655231,1644.23135902,0.282925598445
2255.53285675,1201.11797839,0.340967553148
4339.72158081,994.751086837,0.431052560021
1964.93859325,1814.04119672,0.292626127245
108480.266455,1353.66275753,0.0173152554997
1924.79364019,2211.81731362,0.0370962826195
2043.45196059,1727.12459954,0.018768707202
1507.07601077,899.877220087,0.1021024615
1590.64687299,678.207078534,0.12901648407
1528.60828283,520.519689629,0.193210268215
1177.24186219,625.618892129,0.157063262345
1186.87508997,713.212906614,0.146339921475
1261.38344618,612.581828505,0.208680641441
1789.50812502,7541.52817943,0.120182795746
1485.52642416,926.363625959,0.0784985154005
1359.95446038,400.239149146,0.371022122781
1246.55092436,315.103104245,0.535599273786
1233.61439741,302.171179245,0.560828140242
1128.27254316,436.351224132,0.358196195563
1210.32213142,1244.71911271,0.0197949975217
1443.87476123,2137.11016555,0.156311099773
2784.12685018,4092.97046502,0.369546064543
25348.3558584,1450.15927016,0.517076018072
6441.33180517,2145.30520829,0.523732091616
5385.12557543,1842.24475536,0.529177980402
6035.28543965,931.964206642,0.612703147588
3382.91930974,1483.77502741,0.56933658518
2031.2581845,2149.06372997,0.598477580276
1544.52949086,742.947620646,0.834423744648
1564.61404602,849.219433698,0.818544215826
1369.20066315,1724.73337969,0.749320818978
1502.1338317,6891.67098561,0.66638840751
1796.0755694,4657.50761424,0.585241393275
1301.6526066,116475.390067,0.674304883764
1263.24538272,1527.54199851,0.562183074704
978.77822827,1052.631202,0.554275949468
988.375942338,1021.09095054,0.569742934319
1035.83072704,1029.13341394,0.593560702256
844.182893443,1716.76038657,0.738644724252
702.844171936,656.397092462,0.612262367665
677.851755442,494.056677902,0.559093544573
697.622765316,310.748727698,0.332746227554
1260.1983178,250.415436991,0.0958108021844
1554.50526099,252.725019795,0.119644151761
2874.27396819,257.617285418,0.125788321742
1778.63277416,1718.35316001,0.73223584581
10368.8873788,1141.62638761,0.825284196231
215286.227468,3868.54659742,0.934212873724
1386.13682432,25958.4789012,1.12046740564
1130.08807476,9720.50735995,1.18281282666
791.981451564,2039.03744678,1.11118356174
725.303973117,1476.32827269,1.10804416924
570.547524558,903.477029654,1.05303044166
564.98294709,694.387000411,0.971252092235
527.12343011,486.714116064,0.842331686857
452.431511231,350.889588017,0.710596950019
369.606410363,315.562003858,0.713516282527
352.174256118,286.401068815,0.685916526341
388.268137936,300.023675456,0.651486173074
348.572344716,2152.22133419,1.35561717546
309.514413116,4871.51261605,1.44254179683
2648.52753739,284.623689782,0.874471390521
2512.53964894,188.375539864,1.15434971779
2733.52420682,185.224971616,1.12594206934
2412.57676664,180.601807899,1.13846648479
2488.6791865,169.464923199,1.17814420588
2706.52086255,157.907936252,1.08998986342
5018.3709272,137.649963302,0.853705572721
4771.8988596,127.744865707,0.729719116738
3797.17614217,104.691853849,0.349248852296
3169.82716121,96.0153758588,0.160332711523
3565.13757439,99.3180504162,0.232013165586
5182.97084528,100.010294415,0.237956484585
7964.12311654,148.092765904,0.963584742094
51513.0319919,420.352374243,0.306020654649
3848.01340061,8.46256629113,24.7175659474
10177.3874732,13.1487129746,14.4447358326
17743.9945882,16.5578777194,10.9183068329
4283.79872448,22.1235495947,7.46515242693
2156.90293639,21.9336206315,7.50977539603
2458.76629545,21.5798574875,7.70061774275
2431.90355627,22.6674945912,7.19356363467
2428.73483968,23.1394147021,6.99257951359
